OTU	S01	S02	S03	S04	S05	S06	S07	S08	S09	S10	Chloroplast	S01_RARE	S02_RARE	S03_RARE	S04_RARE	S05_RARE	S06_RARE	S07_RARE	S08_RARE	S09_RARE	S10_RARE	S01_ABUN	S02_ABUN	S03_ABUN	S04_ABUN	S05_ABUN	S06_ABUN	S07_ABUN	S08_ABUN	S09_ABUN	S10_ABUN	TOTAL_RARE	TOTAL_ABUN
6e6b77c70bb1297d4bcc41e4bad0a0aa	3	0	0	0	0	0	10	0	0	0	0	3	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
718cf1a7b484d17c0057c40712529442	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
71c2dc82f8ff5b32d15c4a68a49db622	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
72412487f931357fcec318232e17cb00	0	3	0	0	0	0	0	0	0	10	0	0	3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	13	0
74bd7afc0abcce998fb30fd6383b7c19	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	13	0
77814ae8847f3034a289afed54679e78	4	9	0	0	0	0	0	0	0	0	0	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
7a598504aa980470db0fc58bb2f3508c	0	4	0	0	0	9	0	0	0	0	0	0	4	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
7e0e1956a082bac49f8758b7c7cd8f3d	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0
8c02a53f46d2d3173aebe36baac1bb7a	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
8dad93eb3241b946459bbeb31f98cc01	4	3	0	0	0	0	6	0	0	0	0	4	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
938f76efa132d177333253435109f53c	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
992d7d7bf7030c896d00aecd29931d55	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0
9e659109f4699d23ba0c967f45fa3e4f	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
a2cf69e83693cc5d06eb0dbda0aa51d3	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
a5e2cefa6f4f6d57f582d6ae1081a50f	5	0	0	0	0	0	0	0	0	8	0	5	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	13	0
a8e485e09a352f1e64dd75d512aac111	0	0	0	0	0	7	6	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
abf5404a1093ce118b4621629b1f6dce	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
b319023e5d644e6c0c336bbd36e86249	0	0	0	0	0	9	4	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
ba2dea423ec1ae6202bac2401f997c2d	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
d8a92d2c85d4476a3b9a6fb8624d9b75	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
da3bd8b297972d6be655d18be790b100	0	0	0	0	0	3	10	0	0	0	0	0	0	0	0	0	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
db791ff9d86fbf5bf5120fd70fb02dff	0	0	0	6	0	0	7	0	0	0	0	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
e85ab584c9f55460505d0f1c0ce80b79	0	2	0	0	0	3	8	0	0	0	0	0	2	0	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
f0a94db3fdb8b5078b6c1a939bb213c2	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0
f52f147cea1f42c1c4ce102663e508c5	0	5	0	2	0	6	0	0	0	0	0	0	5	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
23aab3a17ed429b25ac44d8361e41b1b	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
88538fd9f79ffdee665d0d8e80e62cb8	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
9bdbde5de9cfd11dc156df8da9ced415	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	13	0
120fa637733ee52f916c224ebf0b7877	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	13	0
1d79ca95c26909b3597d6cfc41b05fc8	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	13	0
533480a60c2cf2dfa387006d39fe0629	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	13	0
5af3bab6a913e4d14f4bf02b9a804d60	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	13	0
832caeff5ced5f795eb66069e1b936a7	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
ac13538593fb8a5d2c34479643998102	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	13	0
77f25d10b92bad5d29bcfd486632191a	0	4	0	0	0	5	4	0	0	0	0	0	4	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
8f14d3de720e76e6eb607e5523f3012c	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	13	0
25858f52321795e45be05858ac81ac18	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
3fd562d2b8bf840145fa3e9749939473	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
9b809608156e6fa06ace4e47c4f71e6b	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
2788e5da3e5c60af40b8087fb2960d52	4	2	0	0	0	7	0	0	0	0	0	4	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
34cac87614d31a0b88b48007c8787410	0	0	0	0	0	8	0	5	0	0	0	0	0	0	0	0	8	0	5	0	0	0	0	0	0	0	0	0	0	0	0	13	0
4c514bd8fe42c831ee6d66b1245c2501	0	4	0	0	0	9	0	0	0	0	0	0	4	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
525fd8be35bbc12955576bac8e59f37a	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0
7a6e8480ddb0ddce6b2b9e0b900207f4	4	0	0	0	0	0	5	4	0	0	0	4	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	13	0
817d595bc4799ed0eace9d0b8a883b13	0	5	0	0	0	8	0	0	0	0	0	0	5	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
8d0d44af7b20b9c3af6285cde11b5e81	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
8d18dcba1cf19e1f5d49a6d32ed43d8f	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	13	0
8e3b6fc7edb0fdbea00340d77cbcac90	0	0	0	0	0	5	8	0	0	0	0	0	0	0	0	0	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
aca3cd02d77c85327bb2a8d15e809ed7	3	0	0	4	0	6	0	0	0	0	0	3	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
ba7ecebbb5b304202d164116dd165335	0	2	0	0	0	5	6	0	0	0	0	0	2	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
cc0c86465664954b327a1d99d9fef21b	6	0	0	0	0	7	0	0	0	0	0	6	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
d5d4b8a5081c2c265e808b6793ac9993	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
dc6c540369812a481bf90f98b1d0d0ec	0	0	0	5	0	8	0	0	0	0	0	0	0	0	5	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
1c84af20123d7aa023025bfea5ff87e1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
08a7938f5889a0c6d732f630f5300503	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
1bf5ba9cd567dfae0bb2d6d8c47d7574	0	4	0	2	0	0	6	0	0	0	0	0	4	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
1c9bee6bd0ef7ec27864a1406fd2b2af	2	6	0	0	0	4	0	0	0	0	0	2	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
1ca4c70d5055ca66433ae30708911aa7	0	0	0	6	0	6	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
1d5127d0a4e7c9b3e35ae47d19bbda6a	2	5	0	0	0	0	5	0	0	0	0	2	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
1db21730101c1eec180f3e24dbad4dc8	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
1f5f6e51ce8187acc3af8ac094a9c51a	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
23982a1fca023ddb1d56dc0603f5a192	0	0	0	0	0	2	10	0	0	0	0	0	0	0	0	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
2721a7e73157e3ca2cc4ab58bb17f260	0	0	9	0	3	0	0	0	0	0	0	0	0	9	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
2c4944b66c60059ba8db2710aac1a6d8	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
2e700e26893cf15b4f9465a7a80e5f08	0	3	3	0	0	0	6	0	0	0	0	0	3	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
4afb9ef9509ee87c3120cac5adca847c	0	0	0	0	0	6	4	2	0	0	0	0	0	0	0	0	6	4	2	0	0	0	0	0	0	0	0	0	0	0	0	12	0
4cc54da7d288e573dae1f1fca4ce8a26	0	0	6	0	6	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
50c5826eb796e80dfa6cfa466df01ca0	3	9	0	0	0	0	0	0	0	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
5be0496512039612d7e595033e4dc72c	4	8	0	0	0	0	0	0	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
60bd99555bafc1105b0d83c12bd357d5	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
62db0dd66a6e65f5ee9cde4896f2efad	0	6	0	0	0	6	0	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
6b06ba66ee678f6d14f9f01c34c52b29	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
6ff0836242c00a86d8c68fa73eddce50	4	2	0	0	0	3	3	0	0	0	0	4	2	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
73c4780cae8e0b95ec5bf8b0276ce113	0	4	0	0	0	8	0	0	0	0	0	0	4	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
7943dc9248312ce8caae1a94e36bd899	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12	0
7b12df4731743af5a9a142a4eb39e7b7	0	3	0	0	0	2	7	0	0	0	0	0	3	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
817764cfa49e2c18a3375b30ad80057a	0	0	0	8	0	0	0	4	0	0	0	0	0	0	8	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	12	0
81dc70e050cccdf4507b28b317db00f5	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12	0
85c34b9479ab0a716e2089ce18ebf4b1	0	2	0	0	5	5	0	0	0	0	0	0	2	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
929bc1f1746f5c0bed21b6e9747ac49d	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
96cfab6cda223961f4e02614e7065951	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
997d702e09fe2161bcaac2ab85a9f259	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
a06c76d70a0b78409466af075dff1008	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
a760eda8c8c5b8503eef5acf9369c287	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
abb40908682acdbb1b42fc3e2cc36db8	0	4	0	4	0	4	0	0	0	0	0	0	4	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
b0246c62ffaaf71902dd7aa62e0fbfab	0	0	3	0	0	0	9	0	0	0	0	0	0	3	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
b5b36e2f83a8a11e915f17220dae3bec	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
b6dc68c67783b88e6f02aba0a69581aa	0	4	0	0	0	0	8	0	0	0	0	0	4	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
c450a307dbe6bfc6640cafba41cfa44e	0	8	0	0	0	4	0	0	0	0	0	0	8	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
ced931eaf5aad9d742a6ba82d1aaefc9	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
d31d5e32835fa504b3f7d075b835fbd7	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0
d418326b3bcbc5153487425f15fbf815	0	9	0	3	0	0	0	0	0	0	0	0	9	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
d7550f831b7365bd715995bf7939039d	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
da82b3b9b01d803278a55a4eff595d10	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
dfb77a8337732182c7c8fec6dfa1219d	0	8	0	0	0	4	0	0	0	0	0	0	8	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
e2451e0116947880446dd0094938fc2b	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
e826ed8b64c282d7c6773a7b11a07386	0	3	0	0	0	9	0	0	0	0	0	0	3	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
f7be0d9d9a1852fac09808f932c23be3	0	0	2	0	0	7	3	0	0	0	0	0	0	2	0	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
f7cf25f73381f08da8559542a1a0fa05	0	9	0	3	0	0	0	0	0	0	0	0	9	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
fc49d55a7a9d7cc1e0b6c0d5b07ce834	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0
3cb79efbfa00c34a202f7e9e6b03bf1e	0	0	5	0	7	0	0	0	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
5a730bde1c08f996156c9baebea2b291	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
e434c37ea9c83e1fbf08eaa2d3c0bf3a	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
834c4ec48218f559c43d2d8c7738b269	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
7b9ee6428c7ffa01af2d7a9d7bbc6970	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0
22c8370f6cc9970e6e03ae9f08ec0bcc	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
3a558b6e1f6cd1d7b6e7419bd8ead9a8	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
270f0040d97b5b01cad31ec5a1ecf6c0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
643865696d0884e86da98c297dda0a68	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	12	0
44a9137e0d23aec61e82ed0ee9f7ac3b	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
e218922eb67957d248bcaa8d27a12154	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
640eb9452307025fc4dbaa5b62b8dbf0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
9a256a0997eff4332304c3b93f1f217f	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	12	0
aab9fdddc0c88ba25279e6c23d9b33d3	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
51134a6084b992b881eb2a59ca64006d	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
5e1dc7e737207660217e929cec34412a	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
09196500e1fd87012fa2a88ecd2d8b9b	5	4	0	0	0	0	3	0	0	0	0	5	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
0bb63072649189a4286ea061e3053fa9	6	0	0	0	0	6	0	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
116374cc0dc7da6f067eeac33c0b83f4	0	0	0	3	0	6	3	0	0	0	0	0	0	0	3	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
917dd80505bb43b2bd6250283561c987	7	0	0	0	3	2	0	0	0	0	0	7	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
9f4eda85c0bd88f562fed85e8eaacf13	0	5	0	0	0	4	0	3	0	0	0	0	5	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	12	0
e1789bed7323063c791565c1289f334b	0	3	0	0	0	6	3	0	0	0	0	0	3	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
ffba825393cb6d13acde143b16362ed0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
3ccddcc926da0d3411a5b47ffdc6947a	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
01ab9cc137212cf86ee7db347a940849	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
0901e12cfeb2365c2743c51207bcf9c0	0	3	0	0	0	0	8	0	0	0	0	0	3	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
097e069d7b2d4f8034f10133a2f0a469	0	11	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
166f3505d3d3314a44590f8cf0cc3b21	5	0	0	0	0	0	6	0	0	0	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
1d43131fd4c98878959c74ef630a0628	0	2	0	0	9	0	0	0	0	0	0	0	2	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
1d9f978314257528761b2375cd7162a2	0	7	0	4	0	0	0	0	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
269325ff6291ad8b70f8963bb72cdd57	0	11	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
28644a715c09515dd7dc954f8c99569d	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	11	0
2d5a7cba4c1dcb23a767f00480f8b11f	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
2fa51423824442f09868509ab59248ab	0	0	11	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
323c9c5d4c5119787b2e47231aa4dd69	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
341daa0abd2cff2e62c5f4b08bc57a1e	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	11	0
350013cb5a1c012d46747f14774daabf	0	4	0	0	0	3	4	0	0	0	0	0	4	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
3e862c99b130ead74cbf694fa5465798	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
46a983d74bcc08e60ed5b235e0db16bc	0	0	0	11	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
46ce69256de1fcca514c523fc07c9270	0	7	0	0	0	0	4	0	0	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
4ef0b48f985b45bf36fc03ef72885178	0	0	0	0	0	8	3	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
5035fecba2775b08a18287ac6ccaaccb	0	11	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
545027b4527c0c44af018d8d0eaba77a	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
5b62f42b6c626f0c4a4161f6141819b9	2	0	0	2	0	0	3	4	0	0	0	2	0	0	2	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	11	0
5f25e1032ff420e163b04f8a834bb8c2	0	5	0	0	0	0	6	0	0	0	0	0	5	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
5f8ad785d3d168b83bc0b2f712dcf4ea	0	6	0	0	0	2	3	0	0	0	0	0	6	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
624f55744e07b025e5c6cdc7a59f1bd4	0	11	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
67bb2e75e8f01517a148bcddfead1fe0	0	0	0	3	0	0	8	0	0	0	0	0	0	0	3	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
6852ba677f46a8d850d06be0378440a8	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	11	0
732a080fc23e9521ae75ad53d5ae380c	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
7725c00ce2350ac60498a86c7924ca79	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
848ea425303f0fbd21408ff62f6589f6	0	8	0	0	0	0	3	0	0	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
94b2f0169d282d90f5fcbc931879158e	0	0	11	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
97e0b110e403ced3238c150fd3d61f04	0	0	0	11	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
9f4e27f95dae7eee1050a8090ce823a1	3	0	0	0	0	4	4	0	0	0	0	3	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
ac97afd5d0942c0476512560a16549e5	0	0	0	5	0	6	0	0	0	0	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
