Feature ID	Taxon	Confidence
ec9100dadac0512872410cb9f3cc8159	D_0__Bacteria;D_1__BRC1	0.9904256168595612
73bf66be6f25e068dff764b9466f7132	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.989959554051253
747f52ac10aa34194248d57795d87535	D_0__Bacteria	0.9999704988736815
441477175985c6cf2a5b106465639c75	D_0__Bacteria	0.9999999991654335
8390b6f43ece5df1f16afdf78c17c005	D_0__Bacteria	0.9975126458850462
498609f966aa2a104ea6de0974423a4b	D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales;D_4__Spirochaetaceae;D_5__Spirochaeta 2	0.7969077226893693
0d1c373581d94588c729c20ac4cb90d0	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfarculales;D_4__Desulfarculaceae;D_5__Desulfatiglans	0.9935633606731061
a5f17a0016be1811dd8b9cacba492c8b	D_0__Bacteria	0.9999994329280654
01ba848ca372acfab45202273984ca8b	D_0__Bacteria;D_1__Cyanobacteria;D_2__Melainabacteria;D_3__Gastranaerophilales;D_4__uncultured organism;D_5__uncultured organism;D_6__uncultured organism	0.8801911176217013
fe23e4c5dffe197259a962326c943748	D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales	0.9926127210978234
f65f663eef45543af7328d8311d79834	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Nostocales	0.8923906966788119
6a4760d4cbbd6aebe4d2552808aec2a2	D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Phycisphaerales;D_4__Phycisphaeraceae	0.8400145873651025
807d5cc4bc851b6112d917ec73d46238	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales	0.8838835982114887
9a2746ad936e7cab2e52c8adffe6e6a5	D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__SBR1031;D_4__uncultured organism;D_5__uncultured organism;D_6__uncultured organism	0.7686328236538947
f4b1bd383a0d15702cc3aaef02c23111	D_0__Bacteria	0.9999998927881161
9d7c1d271cf9d9761cbd82138862c0df	D_0__Bacteria;D_1__Fibrobacteres;D_2__Fibrobacteria;D_3__Fibrobacterales;D_4__SBYZ-1017;D_5__uncultured organism;D_6__uncultured organism	0.9989977503396348
2bd6e595c9233927cdf5638d94a26e64	D_0__Bacteria	0.9821606716857314
f62b71ef6773e77198803d0a0d97a967	D_0__Bacteria	0.9790582921178935
07e7e1d786cfca048bdfe03bfaff176b	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia	0.9999700236763172
e1ae9ff440bdb971c49d59c15067c1c3	D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales;D_4__Parachlamydiaceae;D_5__Neochlamydia	0.7067656800833906
afd7636785742e8a414edc09e8df66fb	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__E6aC02	0.8975855102201622
7e47800af8a1030587f295cc05751478	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae	0.9913493942505094
ac11635625b2965e6d5183060b61c253	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales	0.9665082235426271
7cad674a18071ccc133328368b10ab5a	D_0__Bacteria	0.9612661492564741
705c04139fe3bc2c0a2401899f2c3a76	D_0__Bacteria	0.9803945670920092
aa34b0f27b4574da3a53a258b69cca60	D_0__Bacteria;D_1__Planctomycetes;D_2__vadinHA49;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.7390273442992155
cf5c20a541a70a87cfaba7eedd940b49	D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Phycisphaerales;D_4__Phycisphaeraceae;D_5__SM1A02	0.9984376830129459
8371744301153b29e97419fe4fd53701	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XII	0.8643527120270569
4f535f4458a892b245916e8ce6be9092	D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Thermomicrobiales;D_4__Thermomicrobiaceae;D_5__Nitrolancea;D_6__uncultured Chloroflexi bacterium	0.9977699683165385
fb2e7d420e328eeae15daf3c3719dd29	D_0__Bacteria	0.9639431793787506
595f4d02afe2fa9e0be259530b8d3c97	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfovibrionales;D_4__Desulfohalobiaceae;D_5__Desulfonatronovibrio	0.7358603171349672
3e3d2699608346aca1b85cd6550462d8	D_0__Bacteria	0.9666228537336439
c72197c3bf86a046062bc6c4bd6e2f91	D_0__Bacteria	0.9919746846864539
0bc6aabfae9be44b3baaf70ba2e8bdc5	D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Chloroflexales	0.8713366391562458
90ebca9543cfd228363e931634f91dad	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade	0.9623677407979779
98bba3a9a3f0d2a2ffc04ffccfea4e1d	D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__Anaerolineales;D_4__Anaerolineaceae;D_5__Anaerolinea	0.7106476131327308
ed5e8932c9c536481c16657d1768ec96	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Nitrococcales;D_4__Nitrococcaceae	0.9588593539948778
ded28df4a9448bddaa947f7eed67fcdf	D_0__Bacteria;D_1__Halanaerobiaeota;D_2__Halanaerobiia;D_3__Halanaerobiales;D_4__Halobacteroidaceae	0.9604467249502899
b94d8cb25f71699281c954da53ae4527	D_0__Bacteria	0.901731138925293
8acfe02fadf7d9c0342501626f55b50b	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Oligoflexales;D_4__0319-6G20	0.9977272422528746
769c24d24e0dfa50ece18f8fca43d495	D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__SBR1031	0.8063952388275165
67f43e8a1fb0edf4b238478e10323909	D_0__Bacteria;D_1__Armatimonadetes;D_2__uncultured	0.9985355755602507
691b0914aa4af2cce05291a1225adb7f	D_0__Bacteria;D_1__Proteobacteria	0.7041847899591939
1d11af50ce616d5b78b105990b5c857e	D_0__Bacteria	0.9961858548540087
19de8c3670315bc7d99e994122ae200c	D_0__Bacteria;D_1__BRC1;D_2__uncultured organism;D_3__uncultured organism;D_4__uncultured organism;D_5__uncultured organism;D_6__uncultured organism	0.7140560792871155
0384f4cface9dc6c7ce58618b4c73b56	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Peptococcaceae	0.8962058433319587
d4d3a5b8e98d360c823f31e1b3d218cf	D_0__Bacteria;D_1__Halanaerobiaeota;D_2__Halanaerobiia;D_3__Halanaerobiales;D_4__Halanaerobiaceae;D_5__Halanaerobium	0.9825185632582178
f6216763c8f1c35119b76f773288081d	D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Falkowbacteria;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.7301565115349289
e57bdf58616ac65998745bcc0d81126d	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae	0.9991197160495622
953f50729b064d5b68e94f1652d46879	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__ST-12K33;D_5__uncultured Cytophagales bacterium;D_6__uncultured Cytophagales bacterium	0.9530574591727417
57e18b5db91bff90fb5042a52812aa56	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales	0.9784570594666864
ac7ffa6c58e9c4e30596ffaf3959f104	D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__Caldilineales;D_4__Caldilineaceae;D_5__uncultured	0.9085417166739421
31d74cce84512d505e42c192878d343f	D_0__Bacteria;D_1__Hydrogenedentes;D_2__Hydrogenedentia;D_3__Hydrogenedentiales;D_4__Hydrogenedensaceae;D_5__uncultured organism;D_6__uncultured organism	0.7864147542157867
0ea34827be236614217c5da10af7acf5	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Marinilabiliaceae;D_5__uncultured;D_6__uncultured organism	0.9362641438579046
a2a088eec3f4355c3a45eb752a5c5c51	D_0__Bacteria;D_1__Latescibacteria;D_2__Latescibacteria;D_3__Latescibacterales;D_4__Latescibacteraceae;D_5__Candidatus Latescibacter;Ambiguous_taxa	0.9926641663220164
98392a3c260d0c6b62e8a7eebb02bf18	D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__RBG-13-54-9;D_4__uncultured organism;D_5__uncultured organism;D_6__uncultured organism	0.9757592922987746
ca5b78080d76cb71b0d289d86d05cea0	D_0__Bacteria	0.961330567737904
33c72cd2acaebf22428831002259b2b4	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Chromatiales;D_4__Chromatiaceae;D_5__Halochromatium	0.9697426134953949
2809d91d0fb3ccdcca727248e063bfb7	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Kineosporiales;D_4__Kineosporiaceae	0.7868163602434283
c870c39959912391b16fdc333086b5a9	D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Tepidisphaerales;D_4__WD2101 soil group	0.7434612342020449
0d07031fc00cfa37b5f04120869adb35	Unassigned	0.9557636509147689
96d01f8953a190bb793e941cb8265813	D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__SBR1031;D_4__A4b;D_5__uncultured organism;D_6__uncultured organism	0.9314993989876501
acfa40bc4e0405d32e4205f1bbfd0604	D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Falkowbacteria;D_4__uncultured Microgenomates group bacterium;D_5__uncultured Microgenomates group bacterium;D_6__uncultured Microgenomates group bacterium	0.9354302476822034
f3db9ca70f003ee85a1e47cd2200cbb1	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 2;D_5__Natronincola	0.7913895381200817
b480bb1eb3e7382309be1af4cda50691	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiales vadinBB60 group;D_5__uncultured prokaryote;D_6__uncultured prokaryote	0.9720508935305558
00477ab6d91bc278b03a62feacbdf4b2	D_0__Bacteria	0.9684055690477197
7131699b57df00ed2cf36c5fe031eb49	D_0__Bacteria	0.9999997087183974
086e98a88a7e8661b83fd1ad2d5efab8	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae;D_5__Fictibacillus	0.920544657253755
03c347a5051993f9e26fa25ed3a60f21	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobacteraceae	0.8889857101547443
23795975b6ec0494b2da13585db59cac	D_0__Bacteria	0.9909364388409186
5e74caa0503eb88953bb8ec5d94079c7	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Oligoflexales;D_4__0319-6G20	0.8074159080477967
92d1b00cdc7e422fad3ababb408419c4	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__Imperialibacter	0.7910941986834579
234f9fc4995ab72cdbf3e7017dce98ec	Unassigned	0.8409954758523502
c7439a50340c1948c1d226f5aa7b55af	D_0__Bacteria;D_1__Patescibacteria;D_2__Microgenomatia;D_3__Candidatus Woesebacteria;D_4__uncultured organism;D_5__uncultured organism;D_6__uncultured organism	0.9994077713210371
31e63c7d845c254ec911d79ab8547085	D_0__Bacteria	0.9999936258113334
db67953acb22d1346ea9dacae747773b	D_0__Bacteria	0.9856539435023508
e5b3deb89deca03a4eba3a3c70b9079e	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae	0.9959570670758474
a05de744c1f5bc76c1ded54037a88626	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__Cesiribacter	0.7969753675751174
93b41baa205e374fbcb52000b586667b	Unassigned	0.895633955035606
3be596843d97331977930531bb1316e1	D_0__Bacteria;D_1__BRC1	0.946061340539404
1c9258fb506f72fb42a3a074e12fc0ef	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales	0.7834129906468014
4303ea2d35abee1b0706857c2d24263d	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.997244850363063
72c364319629bd6044cb88a2fb0649d2	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Syntrophomonadaceae;D_5__uncultured	0.9386371127172253
a3c6337f994cf582d2476eb994bf4193	D_0__Bacteria;D_1__Patescibacteria;D_2__Microgenomatia;D_3__Candidatus Pacebacteria	0.7281193767884545
bb8de22ffcd0a7ca6d030886dbad39fe	D_0__Bacteria;D_1__Patescibacteria;D_2__WS6 (Dojkabacteria)	0.9999869262369133
be60fe0c3410665f4b5025c66d359e62	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae	0.9998715475549578
f536d167d3fbfa30037d785443b547f1	D_0__Bacteria	0.9516708011799996
49fbda4452c61774e3f75070888a383a	D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales	0.9999971292334279
0eb344e35c6fea33bb83f2360b7f8f8f	D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Phycisphaerales;D_4__Phycisphaeraceae;D_5__uncultured;D_6__uncultured organism	0.8986555508733247
c0da046b355c9cb5cf73f4c27b15f237	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae	0.9132323034813703
1cdde66458f7bf56622f84a3da473908	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Pseudobacteroides	0.7179383792825795
453e9852573c7bd002ec884c58598f96	Unassigned	0.9629743214452369
8d0a182c614bfd47aac37db9356aa469	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales	0.7660328021059245
3ff47d5b0a3033478140743b85a1eb3e	D_0__Bacteria;D_1__Kiritimatiellaeota;D_2__Kiritimatiellae;D_3__WCHB1-41;D_4__uncultured organism;D_5__uncultured organism;D_6__uncultured organism	0.8976390919095482
25a58409eca1eefafb7c5e44a30c2c7c	D_0__Bacteria	0.9864043390203417
6781fdbddb02850f1e3009217b0e4432	D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Falkowbacteria;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9085414703742473
94ec8efc1f5aa33f4b1f2338f3e7e804	D_0__Bacteria	0.9999797487160094
c0048368fc09cb4b85be9f04b8ef7e3f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.9993440361283349
6093fa4de6c2467971c5ed05d0f12379	D_0__Bacteria	0.9577353920038861
02c292a2fdb691ee7bfaada42a3c8d71	D_0__Bacteria	0.9999998377986588
7673922b014f1c7fe0d5da8b1b14f5cf	D_0__Bacteria;D_1__Fibrobacteres;D_2__Fibrobacteria;D_3__Fibrobacterales;D_4__SBYS-2995;D_5__uncultured organism;D_6__uncultured organism	0.9917893569260486
23d4c021e70463555182b0f76488f151	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	0.9988369114926987
53322488d9598b9d1efaf1cad17868fb	D_0__Bacteria;D_1__Synergistetes;D_2__Synergistia;D_3__Synergistales;D_4__Synergistaceae;D_5__Thermovirga;D_6__uncultured Thermovirga sp.	0.758375329916831
7b9befdd6a0c60eeafbca361d75555d2	D_0__Bacteria;D_1__Gemmatimonadetes	0.9993138393448598
158ca1736263b76d58ff10c617d7c49c	D_0__Bacteria	0.972756589038248
d6fa1448d5ff0db1aa54e84b243b771e	Unassigned	0.9408265663465004
3e44269ea81664e69792616e186429f4	D_0__Bacteria	0.9996408572355161
a3dc439c3a17e385611385c06525a2aa	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales	0.9999807302598063
dd080103bc157e2acea443d57ae9a25c	D_0__Bacteria;D_1__Lentisphaerae;D_2__Oligosphaeria;D_3__SS1-B-02-17;D_4__uncultured organism;D_5__uncultured organism;D_6__uncultured organism	0.9433511549896718
5cee5fdd332afd22a2e7b28925385821	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__SS1-B-06-26;D_5__Escherichia coli;D_6__Escherichia coli	0.8486205213810514
2dfba3d2647160c15f36277efbb59efe	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae	0.9294374386102969
5f5afaa9c15dfe2dabd2f221d7ee87cc	D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales;D_4__Spirochaetaceae	0.7614327727766749
a2409e29891b54f36599d1bcf79d61cc	D_0__Bacteria	0.99997751626918
08a50f489ebc75026ba478da63bfaa5c	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales	0.9997537233717892
9cdb8fcc9d991e527c76c2fc12e44efb	D_0__Bacteria;D_1__Omnitrophicaeota;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.7556971633344703
d5a89f33746217b25bb211c23c5dd982	D_0__Bacteria;D_1__Bacteroidetes;D_2__Rhodothermia;D_3__Balneolales;D_4__Balneolaceae;D_5__MAT-CR-P4-C12;D_6__uncultured bacterium	0.9965047374287648
3e1f96d40b76a8082a552e190b9cb6b1	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae	0.7208014649687606
d60b7d82f2c9f55bf6bf38c856b45d90	D_0__Bacteria;D_1__Bacteroidetes;D_2__Rhodothermia;D_3__Balneolales;D_4__Balneolaceae;D_5__F1-37X2;D_6__bacterium YC-ZSS-LKJ111	0.7893099301500021
7dd7b60811b1923a45591de27666d316	D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1	0.9700858892929386
018fefc0425ff4e15a6715c1e3fcfa80	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Puniceicoccaceae;D_5__Verruc-01	0.9999252425014794
a4fb356cc65830b910012dc783f7d790	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria	0.9997134860749256
c4aad29fd9547b005066b3ff6dfa1270	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales	0.902624981687932
f08397b6d567b5febaedf5a7d6cb4796	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales	0.9932042349792575
ac9c15e12f488ad6c1863192c21a7ea3	D_0__Bacteria;D_1__Patescibacteria;D_2__Saccharimonadia;D_3__Saccharimonadales	0.9993570022915496
9514d1cacec2be3cb29c4753ef5cf861	D_0__Archaea	0.7699762130509321
dce07e5111625988eabcb58d08876cc4	D_0__Bacteria;D_1__Omnitrophicaeota	0.7357757319274603
73d1464a883f7ae41e6c072f8875a377	D_0__Bacteria	0.9255613367219064
3b8d1033f474f29bad1fe99fd682960c	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Peptococcaceae	0.765056203024882
5ee0e70062c5f75a95176938db3ca2c5	D_0__Bacteria	0.9999988169054193
0d9fefc33ab4ee7ea4426dabe898d321	D_0__Bacteria;D_1__Hydrogenedentes;D_2__Hydrogenedentia;D_3__Hydrogenedentiales;D_4__Hydrogenedensaceae	0.9956128154529654
c7ab3cada45754e6d9efeb5e6f698f3e	D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales;D_4__Spirochaetaceae	0.9960748250893703
a92e9fee029195490cb7e24299e68c42	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__SM1A07;D_4__uncultured organism;D_5__uncultured organism;D_6__uncultured organism	0.9403771480878084
73717551c920fa2b0cf5d47cc6bc2c23	D_0__Bacteria	0.9163013497178218
8ea353175c94fb4c5cbb31b709e956eb	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__uncultured;D_5__uncultured organism;D_6__uncultured organism	0.9457290316547582
771688e2f4709cf976a258caff787540	D_0__Bacteria	0.9999999899351517
d6b76145ade203ab7623843685ac7d6c	D_0__Bacteria;D_1__Lentisphaerae;D_2__Oligosphaeria;D_3__Oligosphaerales;D_4__Lenti-02;D_5__uncultured bacterium;D_6__uncultured bacterium	0.872072539066047
c3a47caea2800bfa11bba96426901a98	Unassigned	0.6223309588624013
a3d806864b29925973b4ca1e74096408	D_0__Bacteria	0.999888334706921
c8d524a3dbfdb4f67b6ff74debacdbc9	D_0__Bacteria	0.9999983566257085
f12bd414e6dad26d55c5f4ca2d7cf8a5	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae NK4A214 group	0.7560909342383646
85a93e7b91aaf8f3dcb192f1fdb6794e	D_0__Bacteria	0.9464298606404974
e341310212a5541a39f9005abd14b523	D_0__Bacteria;D_1__Proteobacteria	0.9115636725939242
9eee82e5b8b0d368b0753c55e664c2fe	D_0__Bacteria;D_1__Bacteroidetes;D_2__Rhodothermia;D_3__Balneolales;D_4__Balneolaceae;D_5__F1-37X2	0.999897305014891
e03079810c6ad08b5936bf9a73805e90	D_0__Bacteria;D_1__Chloroflexi;D_2__OLB14;D_3__uncultured Chloroflexi bacterium;D_4__uncultured Chloroflexi bacterium;D_5__uncultured Chloroflexi bacterium;D_6__uncultured Chloroflexi bacterium	0.7454006386383727
dabda54807c286955dee4d577db2baa9	D_0__Bacteria;D_1__Hydrogenedentes;D_2__Hydrogenedentia;D_3__Hydrogenedentiales;D_4__Hydrogenedensaceae	0.7681553706410632
39213a9a4089e5ff23e16c64cd0d0043	D_0__Bacteria;D_1__Gemmatimonadetes;D_2__PAUC43f marine benthic group;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.8817874916686682
be9194d9ca8ba260243bfdc94d88a1d8	D_0__Bacteria	0.9993917655183885
523864b085793ad8483fa84b88980225	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales	0.7766944475857686
dd4a69af771650a2464f8ae40dd3a180	D_0__Bacteria;D_1__BRC1	0.9977960086424928
b896b492c3f84651b76cc09fedd7f118	D_0__Bacteria	0.999999997481477
50c1363990fa9e3fdc56633bc0015196	D_0__Bacteria	0.9999999384830589
d1a74c5012f868348b150d7e542ee253	D_0__Bacteria	0.9999793051887047
a1c5fcf5eb086623983d863998cece83	D_0__Bacteria	0.992214433058461
021b948905d2926aae3c62a64c3a41d3	D_0__Bacteria;D_1__Halanaerobiaeota;D_2__Halanaerobiia;D_3__Halanaerobiales;D_4__Halanaerobiaceae;D_5__Halanaerobium	0.7105048035296595
b3c468d1b0858d81c687414850be3b75	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Amoebophilaceae;D_5__Candidatus Amoebophilus	0.7522958251894006
013ff39c0b772d5bc51f2e390e257283	D_0__Bacteria	0.9539464152156298
c95641c1b53f50931b42c59235818004	D_0__Bacteria	0.999999986973609
b093fa7dfa9be66fba330964c7b1cbed	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 3;D_5__Clostridiisalibacter	0.999605215218047
a7b593c1e5a5ad5d76d57270290182bb	D_0__Bacteria;D_1__Patescibacteria;D_2__WS6 (Dojkabacteria)	0.9709610884538566
353396ca5abfa68c90aaa6fbe51657aa	D_0__Bacteria;D_1__Lentisphaerae;D_2__Oligosphaeria;D_3__Oligosphaerales;D_4__Lenti-02;D_5__uncultured organism;D_6__uncultured organism	0.9836719526737794
617df7c556d72dfece55312ea05fee85	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae	0.8522395559607124
cae4078480cff261bb5b23a13a2d346e	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales	0.8463881094136507
bcf402b4b591c224dc5dad7c5a0367cd	D_0__Bacteria;D_1__Proteobacteria	0.9857716289906076
2cf30b24aee57b57c32b4833805e2971	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Nostocales	0.9493600667855647
048cec2e0cc56237a61f16ca42c45cc1	D_0__Bacteria	0.8660590225208784
651386a68da00d932d87405d8f71e505	D_0__Bacteria	0.9999941437754066
b2192f8e9f0f0e530eb325fad5936e83	D_0__Bacteria	0.949508014349757
afef4071624f85f2fdc17196fc510710	D_0__Bacteria	0.9594310152322036
d2386f8809e2e505062cb4a9889595e7	D_0__Bacteria	0.9999999575685121
0cecb42c2c16643dd85310463f015243	D_0__Bacteria	0.999999973179462
df4b947f1d5ef6b3f62604bb7ad77679	D_0__Bacteria	0.9442327371204802
93cca01ed5f675ea247e23fa35741bca	D_0__Bacteria	0.970989677730322
d6031e48f56cf28754f13562e0dced00	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Hymenobacteraceae;D_5__Pontibacter	0.9988135093157194
b321afc4d5288355bc6edc8255011eba	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Phormidesmiales;D_4__Phormidesmiaceae;D_5__Phormidium MBIC10003;D_6__uncultured bacterium	0.7554910317972073
ad583dbaf726f349bcd6f9083ca78a22	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	0.9632507048968691
9cc8875d10a9c1c3aa3ecf9bf9d8d653	D_0__Bacteria;D_1__Hydrogenedentes;D_2__Hydrogenedentia;D_3__Hydrogenedentiales;D_4__Hydrogenedensaceae	0.7862779633344208
ce11d19e0f5c8ba18a48a65635172d7d	D_0__Bacteria;D_1__Halanaerobiaeota;D_2__Halanaerobiia;D_3__Halanaerobiales;D_4__Halanaerobiaceae;D_5__Halarsenatibacter	0.9994698673667511
0cc18b0d494aee034bd14678b115a9af	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Francisellales;D_4__Francisellaceae;D_5__Francisella;Ambiguous_taxa	0.7856097549905683
6412adba7479727bd3da678e0e5b460a	D_0__Bacteria	0.9745296262709217
b98ba048d293d835dc484c283ffe0d35	D_0__Bacteria	0.978555560977604
85ae12e64a4d58e6e9298d8f113c1558	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Peptococcaceae	0.7342037990818394
85b8fc20d00be48612bcee5f1db0e6ae	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.9901003829655585
b5157d3cae4d089124e2242026faa9a4	D_0__Bacteria	0.9999886028583969
